feature_id,explanation,harmfulness
21421,"Verbs or nouns signaling a choice, decision, or designation in formal or specific contexts.",8.539655748545902
21629,"Specific proper nouns, technical terms, or compound words in formal or academic contexts.",0.002764925689596817
21636,"Tokens indicating entry, duration, or disregard in specific contexts.",15.91701754721516
21712,"Verbs indicating motion, transition, or initiation of action.",3.2752517880788803
21741,"Words related to introspection, cognition, or emotional states.",0.7266802782904651
21774,"Context-specific verbs or adjectives indicating action, observation, or stability, often linked to notable or descriptive events.",0.08611291254238775
21842,"Abstract nouns representing measurable entities, processes, or classifications in technical or analytical contexts.",0.034971470177790794
21867,"Imperative or action-oriented words often introducing tips, instructions, or direct commands.",0.36926122995555155
22063,"Words related to writing, drawing, or creative actions, often prefixed by ""with,"" ""and,"" or ""are.""",0.005011805573551991
22083,References to eBook readers or devices in a technological context.,0.0007896590806673892
22451,"Tokens representing uncommon or specialized concepts, often technical, location-specific, or related to choice or balance.",0.07992864999387457
22640,"Verbs or gerunds indicating refinement, improvement, or focus, often in professional or creative contexts.",0.007743838246324813
22703,"Tokens marking transitions or conclusions, often involving time, completion, or sharing.",1.2436966304538886
22720,"Tokens tied to professional or workplace contexts like ""work,"" ""office,"" or gendered references such as ""her.""",0.35494275234704464
22723,"Common punctuation marks in narrative or explanatory contexts, such as commas, periods, and line breaks.",0.0017622726274682055
22779,"Words describing physical or metaphorical actions, attributes, or changes in state.",23.59254308130564
22798,"Words denoting a specific degree or intensity, often related to measurement or comparison.",0.014205470062262054
23244,"Words indicating approximation, degree, or progression in time or quantity.",0.022905535755910676
23398,"Verbs or nouns indicating action, learning, or movement in descriptive or explanatory contexts.",0.13829638806890995
23407,"Formal contexts involving the token ""of"" in professional qualifications or descriptors.",0.004724403733165113
23444,"Positive or comparative adjectives describing improvement, strength, or quality.",0.06566152007995983
23534,Numerical values in technical contexts or measurements.,0.0011744633529269042
23553,"Tokens ""teen,"" ""ston,"" and ""ve,"" often in compound words or specific cultural or organizational contexts.",4.441079902941712
23631,"Tokens forming or referencing abstract nouns or concepts often ending in ""-acy,"" ""-ism,"" or ""-ion.""",0.16209635021220245
23650,"Tokens indicating specific entities, formats, or actions often preceding or describing a notable subject.",0.4484083974473048
23801,Verbs and nouns tied to significant actions or abstract concepts often related to change or impact.,78.25970526673693
24002,"Words signaling distinction, positioning, or bold action, often in contexts of selection or emphasis.",43.791191753151416
24012,"Tokens ""of"" and ""cost"" in contexts involving selection, comparison, or evaluative emphasis.",0.5373712839595254
24037,"Tokens denoting quantity, recurrence, or vague significance in a narrative context.",0.06695086072018519
24052,"Specific nouns or verbs indicating actions, obligations, liabilities, or meticulous details in formal or descriptive contexts.",12.614818372166788
24092,"Specific terms introducing lists or categories, often following ""Here are"" or similar phrasing.",0.0014894929638120888
24210,"Tokens in comparative or associative contexts, often involving preferences, similarities, or contrasts.",0.04217988559862216
24320,"Specific numerical identifiers in technical product names, such as ""700"" in a Cisco Nexus series.",0.0007799183340156991
24355,"Tokens denoting time, frequency, or numerical significance in specific contexts.",0.005537330880202501
24371,"Specific proper nouns and technical terms, often in professional or specialized contexts.",0.00932965795477933
24385,"Adjectives like ""simple"" or ""minimal"" describing ease or straightforwardness in processes or objects.",0.0019390003721658213
24432,"Words related to specific themes or contexts like nature, lodging, or events, often evoking a descriptive setting.",0.3603787412368605
24515,"Tokens emphasizing comparison or extremes, often with ""than,"" ""anything,"" or exclamatory punctuation like ""!"".",1.8018207671125293
24595,"Specific determiners or nouns indicating unique occurrences, events, or items.",0.011513994016766014
24790,"Tokens expressing personal opinions or experiences, often involving mental states or subjective evaluations.",3.0017724900075726
24831,"Words contrasting pros and cons like ""advantage,"" ""disadvantage,"" ""downside,"" and ""weaknesses.""",24.757424844584374
25030,"Tokens representing measurement units, comparisons, or exclusivity (e.g., percent, inch, just, yard, ellipt).",0.016996921448919015
25057,Action-oriented verbs indicating purposeful movement or problem-solving.,30.145883354084297
25114,"The token ""is"" in sentences discussing institutional or organizational actions or decisions.",0.176367289491738
25252,Past-tense verbs describing injuries or hardships experienced by a subject.,98.89301317263167
25354,"Tokens connecting entities or events in formal contexts, often with prepositions or descriptive modifiers.",0.05662757132267168
25365,"Tokens indicating an action, intent, or state often linked to sharing, pointing, or having.",0.11932618520212328
25390,Compound words or phrases formed with hyphens or specific suffixes indicating specialized or descriptive terms.,0.0011543739708415686
25396,"Abstract nouns conveying emotional or philosophical qualities like chaos, simplicity, innocence, and sanctity.",49.48951030291186
25429,"Tokens conveying strong emotional reactions or impactful sentiment, often related to distress or poignant moments.",94.81085830571097
25513,"Verbs or actions implying movement, perception, or transition in specific, often metaphorical, contexts.",10.114763309814448
25554,"Abstract or metaphorical nouns often conveying group identity, ideas, or haunting presences.",35.548521964368376
